Nomor Perkara,Tanggal Penetapan,Nama Hakim/Majelis Hakim,Posisi,Aktif
105/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 17 Des. 2018",Belum Dapat Ditampilkan,Hakim Anggota,Ya
105/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 17 Des. 2018",Belum Dapat Ditampilkan,Hakim Anggota,Ya
2/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
2/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
2/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
2/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
2/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
1/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
1/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
1/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
1/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
1/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 02 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
6/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 04 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
6/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 04 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
6/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 04 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
5/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 04 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
5/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 04 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
5/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 04 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
4/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",DUTA BASKARA,Hakim Ketua,Ya
4/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",SAIFUDIN ZUHRI,Hakim Anggota,Ya
4/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",SUNARSO,Hakim Anggota,Ya
4/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
4/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",TITI SANSIWI,Hakim Anggota,Ya
3/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",SAIFUDIN ZUHRI,Hakim Ketua,Ya
3/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",DUTA BASKARA,Hakim Anggota,Ya
3/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",SUNARSO,Hakim Anggota,Ya
3/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
3/Pid.Sus-TPK/2019/PN Jkt.Pst,"Kamis, 03 Jan. 2019",TITI SANSIWI,Hakim Anggota,Ya
8/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
8/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
8/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
8/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
8/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
7/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",ROSMINA,Hakim Ketua,Ya
7/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",SAIFUDIN ZUHRI,Hakim Anggota,Ya
7/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",DUTA BASKARA,Hakim Anggota,Ya
7/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
7/Pid.Sus-TPK/2019/PN Jkt.Pst,"Selasa, 08 Jan. 2019",SUKARTONO.,Hakim Anggota,Ya
9/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 09 Jan. 2019",YANTO,Hakim Ketua,Ya
9/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 09 Jan. 2019",HARIONO,Hakim Anggota,Ya
9/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 09 Jan. 2019",HASTOPO,Hakim Anggota,Ya
9/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 09 Jan. 2019","Anwar,SH.",Hakim Anggota,Ya
9/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 09 Jan. 2019",TITI SANSIWI,Hakim Anggota,Ya
12/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 11 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
12/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 11 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
12/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 11 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
11/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 14 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
11/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 14 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
11/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 14 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
10/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 11 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
10/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 11 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
10/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 11 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
14/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
14/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
14/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
14/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
14/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
13/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
13/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
13/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
13/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
13/Pid.Sus-TPK/2019/PN Jkt.Pst,"Rabu, 16 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
15/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 18 Jan. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
15/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 18 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
15/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 18 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
15/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 18 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
15/Pid.Sus-TPK/2019/PN Jkt.Pst,"Jumat, 18 Jan. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
19/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 04 Feb. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
19/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 04 Feb. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
19/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 04 Feb. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
18/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 04 Feb. 2019",Belum Dapat Ditampilkan,Hakim Ketua,Ya
18/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 04 Feb. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
18/Pid.Sus-TPK/2019/PN Jkt.Pst,"Senin, 04 Feb. 2019",Belum Dapat Ditampilkan,Hakim Anggota,Ya
85/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",HARIONO,Hakim Ketua,Ya
85/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",HASTOPO,Hakim Anggota,Ya
85/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018","Ugo,SH.",Hakim Anggota,Ya
84/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",HASTOPO,Hakim Ketua,Ya
84/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",HARIONO,Hakim Anggota,Ya
84/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018","Ugo,SH.",Hakim Anggota,Ya
83/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",NI MADE SUDANI,Hakim Ketua,Ya
83/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",MOCHAMAD ARIFIN,Hakim Anggota,Ya
83/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",SOFIALDI,Hakim Anggota,Ya
82/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",MOCHAMAD ARIFIN,Hakim Ketua,Ya
82/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",NI MADE SUDANI,Hakim Anggota,Ya
82/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",SOFIALDI,Hakim Anggota,Ya
87/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",FAHZAL HENDRY,Hakim Ketua,Ya
87/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",I WAYAN WIRJANA,Hakim Anggota,Ya
87/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 11 Okt. 2018",SUKARTONO.,Hakim Anggota,Ya
89/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",FRANGKI TAMBUWUN,Hakim Ketua,Ya
89/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
89/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",SAIFUDIN ZUHRI,Hakim Anggota,Ya
89/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
89/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
88/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",FRANGKI TAMBUWUN,Hakim Ketua,Ya
88/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
88/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",SAIFUDIN ZUHRI,Hakim Anggota,Ya
88/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
88/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 24 Okt. 2018",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
90/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 29 Okt. 2018",FRANGKI TAMBUWUN,Hakim Ketua,Ya
90/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 29 Okt. 2018",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
90/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 29 Okt. 2018",SAIFUDIN ZUHRI,Hakim Anggota,Ya
90/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 29 Okt. 2018",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
90/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 29 Okt. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
92/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",HASTOPO,Hakim Ketua,Ya
92/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",HARIONO,Hakim Anggota,Ya
92/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",MUHAMAD SIRAD,Hakim Anggota,Ya
92/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018","Ugo,SH.",Hakim Anggota,Ya
92/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",HARIONO,Hakim Ketua,Tidak
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",HASTOPO,Hakim Anggota,Tidak
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",MUHAMAD SIRAD,Hakim Anggota,Tidak
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018","Ugo,SH.",Hakim Anggota,Tidak
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 09 Nov. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Tidak
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 14 Feb. 2019",HARIONO,Hakim Ketua,Ya
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 14 Feb. 2019",HASTOPO,Hakim Anggota,Ya
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 14 Feb. 2019","Anwar,SH.",Hakim Anggota,Ya
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 14 Feb. 2019","Ugo,SH.",Hakim Anggota,Ya
91/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 14 Feb. 2019",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",LUCAS PRAKOSO,Hakim Ketua,Tidak
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",SUNARSO,Hakim Anggota,Tidak
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",DUTA BASKARA,Hakim Anggota,Tidak
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",SIGIT HERMAN BINAJI,Hakim Anggota,Tidak
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",TITI SANSIWI,Hakim Anggota,Tidak
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",LUCAS PRAKOSO,Hakim Ketua,Ya
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",BAMBANG HERMANTO,Hakim Anggota,Ya
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",RUSTIYONO,Hakim Anggota,Ya
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",JOKO SUBAGYO,Hakim Anggota,Ya
94/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",JULT MANDAPOT LUMBAN GAOL,Hakim Anggota,Ya
93/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",MUHAMAD SIRAD,Hakim Ketua,Ya
93/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",HASTOPO,Hakim Anggota,Ya
93/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",HARIONO,Hakim Anggota,Ya
93/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018","Ugo,SH.",Hakim Anggota,Ya
93/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 12 Nov. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
96/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",MUHAMAD SIRAD,Hakim Ketua,Ya
96/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",HASTOPO,Hakim Anggota,Ya
96/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",HARIONO,Hakim Anggota,Ya
96/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018","Ugo,SH.",Hakim Anggota,Ya
96/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",MOHAMMAD IDRIS M.AMIN,Hakim Anggota,Ya
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",DIAH SITI BASARIAH,Hakim Ketua,Tidak
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",SUNARSO,Hakim Anggota,Tidak
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",DUTA BASKARA,Hakim Anggota,Tidak
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",SIGIT HERMAN BINAJI,Hakim Anggota,Tidak
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Selasa, 13 Nov. 2018",TITI SANSIWI,Hakim Anggota,Tidak
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",LUCAS PRAKOSO,Hakim Ketua,Ya
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",BAMBANG HERMANTO,Hakim Anggota,Ya
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",RUSTIYONO,Hakim Anggota,Ya
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",JOKO SUBAGYO,Hakim Anggota,Ya
95/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",JULT MANDAPOT LUMBAN GAOL,Hakim Anggota,Ya
99/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",NI MADE SUDANI,Hakim Ketua,Ya
99/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",MOCHAMAD ARIFIN,Hakim Anggota,Ya
99/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",SAIFUDIN ZUHRI,Hakim Anggota,Ya
99/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
99/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",TITI SANSIWI,Hakim Anggota,Ya
98/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",SAIFUDIN ZUHRI,Hakim Ketua,Ya
98/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",NI MADE SUDANI,Hakim Anggota,Ya
98/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",MOCHAMAD ARIFIN,Hakim Anggota,Ya
98/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
98/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",TITI SANSIWI,Hakim Anggota,Ya
97/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",SAIFUDIN ZUHRI,Hakim Ketua,Ya
97/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",NI MADE SUDANI,Hakim Anggota,Ya
97/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",MOCHAMAD ARIFIN,Hakim Anggota,Ya
97/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
97/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 14 Nov. 2018",TITI SANSIWI,Hakim Anggota,Ya
100/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 23 Nov. 2018",YANTO,Hakim Ketua,Ya
100/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 23 Nov. 2018",HARIONO,Hakim Anggota,Ya
100/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 23 Nov. 2018",HASTOPO,Hakim Anggota,Ya
100/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 23 Nov. 2018","Anwar,SH.",Hakim Anggota,Ya
100/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 23 Nov. 2018",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
101/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 28 Nov. 2018",FAHZAL HENDRY,Hakim Ketua,Ya
101/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 28 Nov. 2018",RIANTO ADAM PONTOH,Hakim Anggota,Ya
101/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 28 Nov. 2018",I WAYAN WIRJANA,Hakim Anggota,Ya
101/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 28 Nov. 2018",JOKO SUBAGYO,Hakim Anggota,Ya
101/Pid.Sus-TPK/2018/PN Jkt.Pst,"Rabu, 28 Nov. 2018",JULT MANDAPOT LUMBAN GAOL,Hakim Anggota,Ya
103/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 07 Des. 2018",SAIFUDIN ZUHRI,Hakim Ketua,Ya
103/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 07 Des. 2018",ROSMINA,Hakim Anggota,Ya
103/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 07 Des. 2018",DUTA BASKARA,Hakim Anggota,Ya
103/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 07 Des. 2018",SUKARTONO.,Hakim Anggota,Ya
103/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 07 Des. 2018",SIGIT HERMAN BINAJI,Hakim Anggota,Ya
63/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",I WAYAN WIRJANA,Hakim Ketua,Ya
63/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",FAHZAL HENDRY,Hakim Anggota,Ya
63/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",JOKO SUBAGYO,Hakim Anggota,Ya
62/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",I WAYAN WIRJANA,Hakim Ketua,Ya
62/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",FAHZAL HENDRY,Hakim Anggota,Ya
62/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",JOKO SUBAGYO,Hakim Anggota,Ya
65/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",YANTO,Hakim Ketua,Ya
65/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",FRANGKI TAMBUWUN,Hakim Anggota,Ya
65/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
65/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018","Anwar,SH.",Hakim Anggota,Ya
65/Pid.Sus-TPK/2018/PN Jkt.Pst,"Jumat, 20 Jul. 2018",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
66/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 02 Agu. 2018",Belum Dapat Ditampilkan,Hakim Ketua,Ya
66/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 02 Agu. 2018",Belum Dapat Ditampilkan,Hakim Anggota,Ya
66/Pid.Sus-TPK/2018/PN Jkt.Pst,"Kamis, 02 Agu. 2018",Belum Dapat Ditampilkan,Hakim Anggota,Ya
67/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 06 Agu. 2018","R. IIM NUROHIM, SH.",Hakim Ketua,Ya
67/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 06 Agu. 2018",TOTOK SAPTO INDRATO,Hakim Anggota,Ya
67/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 06 Agu. 2018",EMILIA DJAJASUBAGIA,Hakim Anggota,Ya
67/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 06 Agu. 2018",ANSYORI SYARIFUDIN,Hakim Anggota,Ya
67/Pid.Sus-TPK/2018/PN Jkt.Pst,"Senin, 06 Agu. 2018","Anwar,SH.",Hakim Anggota,Ya
